CD,4109,http://dbpedia.org/ontology/TradeUnion
CD,6711,http://dbpedia.org/ontology/AutomobileEngine
CD,258279,http://dbpedia.org/ontology/AdministrativeRegion
CD,1222365,http://dbpedia.org/ontology/Settlement
CD,41188,http://dbpedia.org/ontology/Stadium
CD,4616,http://dbpedia.org/ontology/Musical
CD,1694,http://dbpedia.org/ontology/Beverage
CD,2136,http://dbpedia.org/ontology/Fern
CD,122,http://dbpedia.org/ontology/MotorcycleRacingLeague
CD,516,http://dbpedia.org/ontology/Spacecraft
CD,586,http://dbpedia.org/ontology/Sales
CD,79653,http://dbpedia.org/ontology/MilitaryConflict
CD,611,http://dbpedia.org/ontology/BaseballLeague
CD,15895,http://dbpedia.org/ontology/Song
CD,13473,http://dbpedia.org/ontology/Protein
CD,105125,http://dbpedia.org/ontology/RadioStation
CD,7184,http://dbpedia.org/ontology/ComicsCharacter
CD,57701,http://dbpedia.org/ontology/Writer
CD,148334,http://dbpedia.org/ontology/Politician
CD,9380,http://dbpedia.org/ontology/Magazine
CD,27760,http://dbpedia.org/ontology/AmericanFootballPlayer
CD,2013223,http://dbpedia.org/ontology/Place
CD,12496,http://dbpedia.org/ontology/SportsEvent
CD,339984,http://dbpedia.org/ontology/Species
CD,30566,http://dbpedia.org/ontology/Road
CD,46412,http://dbpedia.org/ontology/VideoGame
CD,86430,http://dbpedia.org/ontology/TelevisionEpisode
CD,13,http://dbpedia.org/ontology/MixedMartialArtsLeague
CD,6117,http://dbpedia.org/ontology/Arachnid
CD,1115007,http://dbpedia.org/ontology/Work
CD,2713555,http://www.opengis.net/gml/_Feature
CD,580563,http://dbpedia.org/ontology/MusicalWork
CD,1485,http://dbpedia.org/ontology/Muscle
CD,334105,http://dbpedia.org/ontology/Eukaryote
CD,4102,http://dbpedia.org/ontology/SkiArea
CD,96901,http://dbpedia.org/ontology/Book
CD,136091,http://dbpedia.org/ontology/Company
CD,846,http://dbpedia.org/ontology/SoccerLeague
CD,29951,http://dbpedia.org/ontology/Broadcast
CD,7305,http://dbpedia.org/ontology/Boxer
CD,9908,http://dbpedia.org/ontology/Airline
CD,55,http://dbpedia.org/ontology/Monument
CD,17604,http://dbpedia.org/ontology/Disease
CD,10454,http://dbpedia.org/ontology/Philosopher
CD,425,http://dbpedia.org/ontology/AmericanFootballTeam
CD,13308,http://dbpedia.org/ontology/Monarch
CD,16173,http://dbpedia.org/ontology/Fungus
CD,1472342,http://dbpedia.org/ontology/PopulatedPlace
CD,2607,http://dbpedia.org/ontology/SpaceMission
CD,146719,http://dbpedia.org/ontology/Actor
CD,940,http://dbpedia.org/ontology/BasketballLeague
CD,68866,http://dbpedia.org/ontology/Stream
CD,39,http://dbpedia.org/ontology/HandballLeague
CD,11756,http://dbpedia.org/ontology/ShoppingMall
CD,9710,http://dbpedia.org/ontology/BasketballPlayer
CD,2826,http://dbpedia.org/ontology/NascarDriver
CD,4503,http://dbpedia.org/ontology/GrandPrix
CD,1533,http://dbpedia.org/ontology/Bone
CD,5176,http://dbpedia.org/ontology/Model
CD,1895,http://dbpedia.org/ontology/Artery
CD,396,http://dbpedia.org/ontology/Cycad
CD,15882,http://dbpedia.org/ontology/Saint
CD,36,http://dbpedia.org/ontology/VideogamesLeague
CD,91,http://dbpedia.org/ontology/InlineHockeyLeague
CD,4132,http://dbpedia.org/ontology/Crustacean
CD,666,http://dbpedia.org/ontology/Grape
CD,868,http://dbpedia.org/ontology/Race
CD,84967,http://dbpedia.org/ontology/TelevisionShow
CD,302,http://dbpedia.org/ontology/Lymph
CD,45976,http://dbpedia.org/ontology/SoccerManager
CD,350511,http://xmlns.com/foaf/0.1/Person
CD,4523,http://dbpedia.org/ontology/LunarCrater
CD,3294,http://dbpedia.org/ontology/MixedMartialArtsEvent
CD,44,http://dbpedia.org/ontology/TennisLeague
CD,837,http://dbpedia.org/ontology/Canal
CD,37216,http://dbpedia.org/ontology/BritishRoyalty
CD,328779,http://dbpedia.org/ontology/Artist
CD,622,http://dbpedia.org/ontology/IceHockeyLeague
CD,5432957,http://www.w3.org/2002/07/owl#Thing
CD,2438,http://dbpedia.org/ontology/Cardinal
CD,10085,http://dbpedia.org/ontology/Language
CD,12812,http://dbpedia.org/ontology/Weapon
CD,73718,http://dbpedia.org/ontology/Insect
CD,1385,http://dbpedia.org/ontology/BadmintonPlayer
CD,129580,http://dbpedia.org/ontology/School
CD,774757,http://www.w3.org/2004/02/skos/core#Concept
CD,136102,http://dbpedia.org/ontology/MusicalArtist
CD,418,http://dbpedia.org/ontology/RugbyLeague
CD,5348,http://dbpedia.org/ontology/Astronaut
CD,1219,http://dbpedia.org/ontology/Cave
CD,15181,http://dbpedia.org/ontology/Skyscraper
CD,8426,http://dbpedia.org/ontology/Journalist
CD,71415,http://dbpedia.org/ontology/Lake
CD,12082,http://dbpedia.org/ontology/EthnicGroup
CD,260855,http://dbpedia.org/ontology/Film
CD,27170,http://dbpedia.org/ontology/Drug
CD,2458,http://dbpedia.org/ontology/MusicGenre
CD,197107,http://dbpedia.org/ontology/EducationalInstitution
CD,2476,http://dbpedia.org/ontology/MusicFestival
CD,59691,http://dbpedia.org/ontology/Scientist
CD,5847,http://dbpedia.org/ontology/Architect
CD,32077,http://dbpedia.org/ontology/Cleric
CD,100023,http://dbpedia.org/ontology/Plant
CD,46272,http://dbpedia.org/ontology/GridironFootballPlayer
CD,8093,http://dbpedia.org/ontology/ComicsCreator
CD,652090,http://dbpedia.org/ontology/Organisation
CD,150988,http://dbpedia.org/ontology/City
CD,14339,http://dbpedia.org/ontology/ChristianBishop
CD,975,http://dbpedia.org/ontology/Moss
CD,1625,http://dbpedia.org/ontology/SiteOfSpecialScientificInterest
CD,1265,http://dbpedia.org/ontology/VoiceActor
CD,5833,http://dbpedia.org/ontology/Lighthouse
CD,3648,http://dbpedia.org/ontology/Activity
CD,1639,http://dbpedia.org/ontology/Currency
CD,5541,http://dbpedia.org/ontology/Website
CD,2099,http://dbpedia.org/ontology/OlympicResult
CD,119751,http://dbpedia.org/ontology/OfficeHolder
CD,30,http://dbpedia.org/ontology/CanadianFootballLeague
CD,432,http://dbpedia.org/ontology/YearInSpaceflight
CD,21456,http://dbpedia.org/ontology/PrimeMinister
CD,92116,http://dbpedia.org/ontology/MilitaryPerson
CD,845,http://dbpedia.org/ontology/FilmFestival
CD,47051,http://dbpedia.org/ontology/Mountain
CD,68804,http://dbpedia.org/ontology/SportsTeam
CD,30566,http://dbpedia.org/ontology/Infrastructure
CD,262823,http://dbpedia.org/ontology/Building
CD,6482,http://dbpedia.org/ontology/Non-ProfitOrganisation
CD,2901,http://dbpedia.org/ontology/PokerPlayer
CD,19538,http://dbpedia.org/ontology/Mollusca
CD,1566,http://dbpedia.org/ontology/Chancellor
CD,1145,http://dbpedia.org/ontology/Convention
CD,12444,http://dbpedia.org/ontology/Amphibian
CD,10501,http://dbpedia.org/ontology/Senator
CD,2242,http://dbpedia.org/ontology/Pope
CD,3415,http://dbpedia.org/ontology/WrestlingEvent
CD,68012,http://dbpedia.org/ontology/River
CD,24677,http://dbpedia.org/ontology/IceHockeyPlayer
CD,19567,http://dbpedia.org/ontology/Mammal
CD,7693,http://dbpedia.org/ontology/WorldHeritageSite
CD,38889,http://dbpedia.org/ontology/Ship
CD,29324,http://dbpedia.org/ontology/President
CD,4126,http://dbpedia.org/ontology/SupremeCourtOfTheUnitedStatesCase
CD,597,http://dbpedia.org/ontology/GreenAlga
CD,182,http://dbpedia.org/ontology/CanadianFootballTeam
CD,9010,http://dbpedia.org/ontology/Hospital
CD,74731,http://dbpedia.org/ontology/Band
CD,22,http://dbpedia.org/ontology/PoloLeague
CD,14177,http://dbpedia.org/ontology/PersonFunction
CD,376,http://dbpedia.org/ontology/HockeyTeam
CD,1200,http://dbpedia.org/ontology/Vein
CD,19275,http://dbpedia.org/ontology/Device
CD,9378,http://dbpedia.org/ontology/MountainRange
CD,19882,http://dbpedia.org/ontology/ChemicalCompound
CD,3086,http://dbpedia.org/ontology/Ambassador
CD,16347,http://dbpedia.org/ontology/Aircraft
CD,3050,http://dbpedia.org/ontology/NationalCollegiateAthleticAssociationAthlete
CD,12789,http://dbpedia.org/ontology/FictionalCharacter
CD,81,http://dbpedia.org/ontology/Continent
CD,11538,http://dbpedia.org/ontology/RugbyPlayer
CD,934,http://dbpedia.org/ontology/College
CD,95795,http://dbpedia.org/ontology/Airport
CD,7904,http://dbpedia.org/ontology/TennisPlayer
CD,12766,http://dbpedia.org/ontology/Newspaper
CD,20990,http://dbpedia.org/ontology/Bridge
CD,3055,http://dbpedia.org/ontology/Game
CD,3498,http://dbpedia.org/ontology/PlayboyPlaymate
CD,202,http://dbpedia.org/ontology/SpaceShuttle
CD,36,http://dbpedia.org/ontology/Ginkgo
CD,18967,http://dbpedia.org/ontology/Reptile
CD,18214,http://dbpedia.org/ontology/CollegeCoach
CD,5011,http://dbpedia.org/ontology/GaelicGamesPlayer
CD,38390,http://dbpedia.org/ontology/Automobile
CD,98708,http://dbpedia.org/ontology/Event
CD,1477,http://dbpedia.org/ontology/Colour
CD,56585,http://dbpedia.org/ontology/Station
CD,338,http://dbpedia.org/ontology/Archaea
CD,135949,http://dbpedia.org/ontology/BodyOfWater
CD,221048,http://dbpedia.org/ontology/Village
CD,6631,http://dbpedia.org/ontology/Park
CD,95327,http://dbpedia.org/ontology/MeanOfTransportation
CD,124,http://dbpedia.org/ontology/Gnetophytes
CD,707,http://dbpedia.org/ontology/Embryology
CD,4602,http://dbpedia.org/ontology/SportsLeague
CD,84,http://dbpedia.org/ontology/AutoRacingLeague
CD,3111,http://dbpedia.org/ontology/FormulaOneRacer
CD,180,http://dbpedia.org/ontology/SpaceStation
CD,465,http://dbpedia.org/ontology/Olympics
CD,139,http://dbpedia.org/ontology/VolleyballLeague
CD,6444,http://dbpedia.org/ontology/Mayor
CD,7678,http://dbpedia.org/ontology/FigureSkater
CD,276,http://dbpedia.org/ontology/ClubMoss
CD,14341,http://dbpedia.org/ontology/Cyclist
CD,29846,http://dbpedia.org/ontology/MemberOfParliament
CD,6891,http://dbpedia.org/ontology/AdultActor
CD,7747,http://dbpedia.org/ontology/Judge
CD,43485,http://dbpedia.org/ontology/MilitaryUnit
CD,355,http://dbpedia.org/ontology/WomensTennisAssociationTournament
CD,2654,http://dbpedia.org/ontology/Legislature
CD,67448,http://dbpedia.org/ontology/Planet
CD,335900,http://dbpedia.org/ontology/Athlete
CD,5098,http://dbpedia.org/ontology/Comedian
CD,32242,http://dbpedia.org/ontology/Bird
CD,21,http://dbpedia.org/ontology/AustralianFootballLeague
CD,28005,http://dbpedia.org/ontology/ProtectedArea
CD,2389,http://dbpedia.org/ontology/Brain
CD,20157,http://dbpedia.org/ontology/Cricketer
CD,359,http://dbpedia.org/ontology/AmericanFootballLeague
CD,24255,http://dbpedia.org/ontology/Governor
CD,2500,http://dbpedia.org/ontology/EurovisionSongContestEntry
CD,16559,http://dbpedia.org/ontology/Island
CD,27127,http://dbpedia.org/ontology/FloweringPlant
CD,2093,http://dbpedia.org/ontology/Conifer
CD,56,http://dbpedia.org/ontology/FieldHockeyLeague
CD,711,http://dbpedia.org/ontology/LaunchPad
CD,48272,http://dbpedia.org/ontology/BaseballPlayer
CD,67942,http://dbpedia.org/ontology/SoccerClub
CD,406,http://dbpedia.org/ontology/Valley
CD,23471,http://dbpedia.org/ontology/Country
CD,171914,http://dbpedia.org/ontology/SoccerPlayer
CD,1152424,http://dbpedia.org/ontology/Person
CD,85,http://dbpedia.org/ontology/LacrosseLeague
CD,226654,http://dbpedia.org/ontology/Town
CD,1879,http://dbpedia.org/ontology/Award
CD,75082,http://dbpedia.org/ontology/University
CD,1601,http://dbpedia.org/ontology/Nerve
CD,63088,http://dbpedia.org/ontology/Software
CD,463,http://dbpedia.org/ontology/Bacteria
CD,1775,http://dbpedia.org/ontology/Rocket
CD,52,http://dbpedia.org/ontology/SpeedwayLeague
CD,5292,http://dbpedia.org/ontology/RecordLabel
CD,135021,http://dbpedia.org/ontology/HistoricPlace
CD,7606,http://dbpedia.org/ontology/Criminal
CD,15707,http://dbpedia.org/ontology/Congressman
CD,1561,http://dbpedia.org/ontology/WineRegion
CD,604,http://dbpedia.org/ontology/Sport
CD,62,http://dbpedia.org/ontology/CricketLeague
CD,16345,http://dbpedia.org/ontology/Wrestler
CD,451198,http://dbpedia.org/ontology/Album
CD,15160,http://dbpedia.org/ontology/AnatomicalStructure
CD,217362,http://dbpedia.org/ontology/Animal
CD,147981,http://dbpedia.org/ontology/Single
CD,9,http://dbpedia.org/ontology/SoftballLeague
CD,25459,http://dbpedia.org/ontology/Fish
